SpineBase|-0.374433|-0.132869|1.503014,SpineMid|-0.3864584|0.1663614|1.546573,Neck|-0.3947424|0.4509068|1.578139,Head|-0.3633636|0.5797921|1.587373,ShoulderLeft|-0.4802719|0.3336658|1.433627,ElbowLeft|-0.5286878|0.1107456|1.31967,WristLeft|-0.4562354|-0.1121981|1.231309,HandLeft|-0.4292642|-0.1801258|1.210378,ShoulderRight|-0.308059|0.3436609|1.679727,ElbowRight|-0.2843207|0.03271079|1.765616,WristRight|-0.2141819|-0.1906988|1.704682,HandRight|-0.1864118|-0.2320371|1.685994,HipLeft|-0.4087473|-0.1178535|1.426128,KneeLeft|-0.3429176|-0.4381714|1.352905,AnkleLeft|-0.3326784|-0.8001987|1.290165,FootLeft|-0.2514763|-0.8154806|1.203553,HipRight|-0.3245663|-0.1416945|1.510869,KneeRight|-0.4300928|-0.508404|1.427574,AnkleRight|-0.6455515|-0.7964748|1.483483,FootRight|-0.6612803|-0.8594279|1.441055,SpineShoulder|-0.393275|0.3816425|1.572245,HandTipLeft|-0.4190634|-0.2476162|1.203714,ThumbLeft|-0.456046|-0.1749573|1.148083,HandTipRight|-0.1766924|-0.2916712|1.663915,ThumbRight|-0.1505344|-0.2157733|1.670457
SpineBase|-0.3474952|-0.1299448|1.500294,SpineMid|-0.3697459|0.1679768|1.543104,Neck|-0.3857782|0.4514658|1.574126,Head|-0.3433704|0.5806703|1.577666,ShoulderLeft|-0.4716759|0.3336008|1.430645,ElbowLeft|-0.5059598|0.1152911|1.312887,WristLeft|-0.4211417|-0.1113766|1.217337,HandLeft|-0.3973593|-0.1773512|1.201345,ShoulderRight|-0.2992586|0.3451146|1.676451,ElbowRight|-0.259582|0.03302089|1.757642,WristRight|-0.1900223|-0.1917058|1.698588,HandRight|-0.1668222|-0.2313456|1.683183,HipLeft|-0.3809193|-0.114813|1.422773,KneeLeft|-0.3197287|-0.4405293|1.348825,AnkleLeft|-0.3198549|-0.7972658|1.289329,FootLeft|-0.2394281|-0.8142295|1.201483,HipRight|-0.2973965|-0.1388922|1.508185,KneeRight|-0.4052036|-0.5399808|1.436714,AnkleRight|-0.6416461|-0.7986036|1.482996,FootRight|-0.6509019|-0.8646181|1.442276,SpineShoulder|-0.3825944|0.3824354|1.568335,HandTipLeft|-0.388149|-0.2419755|1.192356,ThumbLeft|-0.3708671|-0.1763633|1.282834,HandTipRight|-0.1567032|-0.291531|1.662211,ThumbRight|-0.1285897|-0.2195163|1.676095
SpineBase|-0.3299422|-0.1265218|1.497354,SpineMid|-0.3445828|0.1726193|1.53497,Neck|-0.3552164|0.456763|1.558697,Head|-0.3276199|0.5834535|1.570424,ShoulderLeft|-0.4409125|0.3372149|1.417974,ElbowLeft|-0.4853631|0.117157|1.306088,WristLeft|-0.3975364|-0.1082815|1.211847,HandLeft|-0.3680577|-0.1721408|1.192682,ShoulderRight|-0.2632259|0.3536544|1.661924,ElbowRight|-0.2380575|0.04143977|1.750116,WristRight|-0.1760097|-0.1873342|1.696899,HandRight|-0.1470977|-0.2303305|1.68025,HipLeft|-0.3646995|-0.1121328|1.419474,KneeLeft|-0.294733|-0.4374743|1.34412,AnkleLeft|-0.3208755|-0.7903444|1.291326,FootLeft|-0.2445566|-0.8138604|1.201292,HipRight|-0.2800246|-0.1349928|1.505561,KneeRight|-0.4026326|-0.5341511|1.440646,AnkleRight|-0.614493|-0.7890151|1.48307,FootRight|-0.6327391|-0.8679942|1.434806,SpineShoulder|-0.3530735|0.3876496|1.554918,HandTipLeft|-0.3577009|-0.2342595|1.181802,ThumbLeft|-0.3393837|-0.17199|1.259818,HandTipRight|-0.1370591|-0.2903996|1.658377,ThumbRight|-0.105767|-0.230426|1.671478
SpineBase|-0.3018015|-0.1211522|1.498895,SpineMid|-0.3242138|0.1764439|1.532721,Neck|-0.3417213|0.4592687|1.554361,Head|-0.3098026|0.5877118|1.562302,ShoulderLeft|-0.4259755|0.3391311|1.413102,ElbowLeft|-0.4657793|0.1188855|1.297992,WristLeft|-0.3678213|-0.1005044|1.204646,HandLeft|-0.3377818|-0.1624905|1.185528,ShoulderRight|-0.2507609|0.3590371|1.65779,ElbowRight|-0.2154291|0.04548585|1.742113,WristRight|-0.1523504|-0.1843543|1.693045,HandRight|-0.1281642|-0.2284727|1.676828,HipLeft|-0.3364046|-0.1085612|1.422188,KneeLeft|-0.2854259|-0.4360639|1.342006,AnkleLeft|-0.3136321|-0.7893105|1.293082,FootLeft|-0.2368222|-0.8139531|1.203448,HipRight|-0.2530496|-0.1280513|1.505685,KneeRight|-0.3757136|-0.5286634|1.435481,AnkleRight|-0.6108639|-0.7939406|1.482678,FootRight|-0.6383256|-0.8710203|1.439321,SpineShoulder|-0.3380185|0.3904557|1.550976,HandTipLeft|-0.3218024|-0.2247417|1.1754,ThumbLeft|-0.3091959|-0.1595934|1.261625,HandTipRight|-0.1202892|-0.2901772|1.656469,ThumbRight|-0.08751567|-0.2186073|1.671857
SpineBase|-0.2910837|-0.1205022|1.493096,SpineMid|-0.3097143|0.1787711|1.525761,Neck|-0.3244953|0.4632185|1.545957,Head|-0.2939712|0.5916623|1.554777,ShoulderLeft|-0.4091943|0.3416161|1.406144,ElbowLeft|-0.4476893|0.1213243|1.289181,WristLeft|-0.3449344|-0.09160966|1.199247,HandLeft|-0.3092987|-0.1539333|1.177923,ShoulderRight|-0.2297005|0.3619524|1.645795,ElbowRight|-0.1939377|0.04920709|1.734741,WristRight|-0.1312878|-0.1813858|1.686222,HandRight|-0.1079418|-0.2235416|1.670788,HipLeft|-0.3261147|-0.1058416|1.416482,KneeLeft|-0.2737346|-0.4364328|1.33777,AnkleLeft|-0.3014565|-0.7873129|1.29915,FootLeft|-0.2254449|-0.8138654|1.209181,HipRight|-0.2422008|-0.1294995|1.499581,KneeRight|-0.418332|-0.504541|1.528499,AnkleRight|-0.6017455|-0.7988041|1.482823,FootRight|-0.5659273|-0.8539549|1.384217,SpineShoulder|-0.3213124|0.3940289|1.542938,HandTipLeft|-0.2894163|-0.2150656|1.168715,ThumbLeft|-0.2785961|-0.1512597|1.23824,HandTipRight|-0.09737128|-0.2854082|1.652199,ThumbRight|-0.07253429|-0.2100635|1.653781
SpineBase|-0.2664002|-0.1142363|1.492018,SpineMid|-0.2898379|0.1837686|1.521575,Neck|-0.3090698|0.4668849|1.538958,Head|-0.2795566|0.595201|1.547939,ShoulderLeft|-0.3941348|0.344775|1.399587,ElbowLeft|-0.430987|0.1244413|1.280831,WristLeft|-0.315575|-0.08978813|1.191521,HandLeft|-0.2824757|-0.1465516|1.170431,ShoulderRight|-0.2143672|0.3684548|1.640357,ElbowRight|-0.1734571|0.05426278|1.725598,WristRight|-0.1124544|-0.1779518|1.681575,HandRight|-0.08509649|-0.2194853|1.665865,HipLeft|-0.3033224|-0.103925|1.415195,KneeLeft|-0.2579869|-0.4313915|1.331843,AnkleLeft|-0.3015656|-0.7840506|1.299932,FootLeft|-0.2282449|-0.8160027|1.210009,HipRight|-0.2165743|-0.1186595|1.498611,KneeRight|-0.3966501|-0.4974067|1.523066,AnkleRight|-0.5870922|-0.8012213|1.484554,FootRight|-0.5543977|-0.8599039|1.387822,SpineShoulder|-0.304861|0.3980208|1.536628,HandTipLeft|-0.2605618|-0.2082684|1.164054,ThumbLeft|-0.2536746|-0.1347291|1.234111,HandTipRight|-0.07538227|-0.2803248|1.646087,ThumbRight|-0.04205307|-0.218035|1.668154
SpineBase|-0.2543603|-0.1136636|1.485105,SpineMid|-0.2759072|0.1861282|1.514836,Neck|-0.2939295|0.4707926|1.532118,Head|-0.2629126|0.5986497|1.541316,ShoulderLeft|-0.3768038|0.3477849|1.393134,ElbowLeft|-0.4124237|0.1269413|1.273358,WristLeft|-0.2948661|-0.08591979|1.184941,HandLeft|-0.258555|-0.1389879|1.162972,ShoulderRight|-0.1967923|0.3737512|1.632462,ElbowRight|-0.1550979|0.05822076|1.716319,WristRight|-0.0866422|-0.1727138|1.673123,HandRight|-0.06140152|-0.2158002|1.657921,HipLeft|-0.2908593|-0.1030525|1.409703,KneeLeft|-0.2487965|-0.4298411|1.328281,AnkleLeft|-0.2978861|-0.7829958|1.299852,FootLeft|-0.2257721|-0.8173353|1.209693,HipRight|-0.2057412|-0.1186445|1.490231,KneeRight|-0.3872163|-0.499793|1.519438,AnkleRight|-0.5655496|-0.798674|1.4882,FootRight|-0.5304808|-0.8584566|1.392582,SpineShoulder|-0.2899106|0.4015807|1.529815,HandTipLeft|-0.2326785|-0.200536|1.158286,ThumbLeft|-0.2313537|-0.1236069|1.240364,HandTipRight|-0.0514798|-0.2743779|1.640143,ThumbRight|-0.01725254|-0.2191639|1.658823
SpineBase|-0.2447462|-0.1129903|1.478122,SpineMid|-0.2670472|0.1873567|1.510066,Neck|-0.2859272|0.4722498|1.529059,Head|-0.249615|0.6016147|1.536602,ShoulderLeft|-0.3633814|0.3495489|1.387802,ElbowLeft|-0.3976548|0.1276919|1.268292,WristLeft|-0.2728964|-0.08210327|1.178754,HandLeft|-0.235919|-0.1344058|1.15509,ShoulderRight|-0.1893937|0.3758807|1.629792,ElbowRight|-0.1378149|0.05989407|1.710251,WristRight|-0.06766468|-0.1710672|1.667105,HandRight|-0.03882824|-0.2102301|1.650521,HipLeft|-0.2800291|-0.1024264|1.403338,KneeLeft|-0.2391161|-0.4288672|1.324503,AnkleLeft|-0.2933849|-0.7887296|1.299448,FootLeft|-0.2209847|-0.8255438|1.21114,HipRight|-0.197724|-0.1180381|1.482597,KneeRight|-0.3737327|-0.5046872|1.51598,AnkleRight|-0.5035597|-0.7379931|1.476027,FootRight|-0.4607655|-0.7926172|1.376245,SpineShoulder|-0.2816936|0.4030018|1.526367,HandTipLeft|-0.2081781|-0.193748|1.148972,ThumbLeft|-0.2058664|-0.1204162|1.2282,HandTipRight|-0.02692012|-0.271797|1.631772,ThumbRight|0.00124532|-0.2038701|1.644864
SpineBase|-0.233795|-0.1119576|1.470608,SpineMid|-0.2506067|0.1898598|1.50187,Neck|-0.2633736|0.476305|1.520344,Head|-0.2337487|0.6035899|1.530271,ShoulderLeft|-0.3499575|0.3512279|1.382214,ElbowLeft|-0.379954|0.1285866|1.261051,WristLeft|-0.2570558|-0.07712764|1.174221,HandLeft|-0.2164617|-0.1309263|1.148005,ShoulderRight|-0.1674691|0.3836122|1.625751,ElbowRight|-0.1179419|0.0646002|1.701259,WristRight|-0.04918522|-0.1681703|1.662687,HandRight|-0.01857267|-0.2052059|1.643522,HipLeft|-0.268576|-0.1018287|1.395118,KneeLeft|-0.2297378|-0.4290492|1.319774,AnkleLeft|-0.2880402|-0.7944828|1.299012,FootLeft|-0.2172154|-0.8325958|1.209607,HipRight|-0.1878785|-0.1166903|1.475722,KneeRight|-0.3615173|-0.506325|1.517375,AnkleRight|-0.4938686|-0.7414004|1.47362,FootRight|-0.4500754|-0.7930633|1.370927,SpineShoulder|-0.2607018|0.406672|1.517761,HandTipLeft|-0.1865779|-0.1882225|1.141559,ThumbLeft|-0.1813851|-0.1254083|1.2245,HandTipRight|-0.004499816|-0.2665925|1.626187,ThumbRight|0.01842882|-0.1887513|1.631
SpineBase|-0.2218584|-0.1113414|1.463409,SpineMid|-0.2380072|0.191185|1.495491,Neck|-0.2513546|0.4779236|1.514899,Head|-0.222546|0.6055817|1.526635,ShoulderLeft|-0.336277|0.3527258|1.377041,ElbowLeft|-0.3690524|0.129988|1.255323,WristLeft|-0.2396032|-0.07326812|1.168732,HandLeft|-0.1997391|-0.1256735|1.140785,ShoulderRight|-0.1512566|0.3841177|1.614186,ElbowRight|-0.1021474|0.06517687|1.693322,WristRight|-0.02555586|-0.1650963|1.649175,HandRight|0.001848341|-0.1981793|1.634226,HipLeft|-0.2582089|-0.1019273|1.387385,KneeLeft|-0.221545|-0.4298185|1.315242,AnkleLeft|-0.2852648|-0.7982842|1.298338,FootLeft|-0.217063|-0.8401387|1.207757,HipRight|-0.1747821|-0.1153215|1.468947,KneeRight|-0.3445197|-0.5105706|1.5104,AnkleRight|-0.4616877|-0.7579083|1.478672,FootRight|-0.4125487|-0.8097972|1.378853,SpineShoulder|-0.2484242|0.4082568|1.512074,HandTipLeft|-0.1692147|-0.1843787|1.136343,ThumbLeft|-0.1663311|-0.1116491|1.176833,HandTipRight|0.02055838|-0.2598007|1.613062,ThumbRight|0.04369913|-0.1929195|1.621353
SpineBase|-0.2095671|-0.1129593|1.464857,SpineMid|-0.2254085|0.191135|1.494586,Neck|-0.2380441|0.4794163|1.511191,Head|-0.2080127|0.6082587|1.522114,ShoulderLeft|-0.3263243|0.3537963|1.373714,ElbowLeft|-0.358586|0.1309885|1.250877,WristLeft|-0.2243614|-0.07217348|1.162861,HandLeft|-0.186146|-0.1222178|1.135238,ShoulderRight|-0.1383264|0.381481|1.607918,ElbowRight|-0.08810571|0.06283901|1.689447,WristRight|-0.009227178|-0.1668894|1.643847,HandRight|0.0205082|-0.1944556|1.626518,HipLeft|-0.2473711|-0.1047496|1.388005,KneeLeft|-0.2150142|-0.4318592|1.312189,AnkleLeft|-0.2804985|-0.8029068|1.299084,FootLeft|-0.2125174|-0.8438021|1.208425,HipRight|-0.1615319|-0.1155802|1.471203,KneeRight|-0.1147742|-0.4326974|1.538703,AnkleRight|-0.367337|-0.7131692|1.5101,FootRight|-0.3695182|-0.7788442|1.412004,SpineShoulder|-0.2353236|0.4093629|1.509125,HandTipLeft|-0.1556776|-0.1808032|1.131208,ThumbLeft|-0.1496728|-0.1085122|1.12175,HandTipRight|0.03981631|-0.2552337|1.60561,ThumbRight|0.0568361|-0.179522|1.609091
SpineBase|-0.1970938|-0.1161473|1.46399,SpineMid|-0.2158183|0.1902771|1.492969,Neck|-0.2311177|0.4801965|1.509008,Head|-0.1943783|0.6102204|1.517866,ShoulderLeft|-0.3145422|0.3545799|1.370378,ElbowLeft|-0.3493111|0.1339626|1.249678,WristLeft|-0.2146633|-0.06991111|1.15905,HandLeft|-0.1759843|-0.1186504|1.130972,ShoulderRight|-0.1319948|0.3823039|1.605594,ElbowRight|-0.07335877|0.06786233|1.68422,WristRight|0.01006062|-0.1561424|1.630646,HandRight|0.0359781|-0.191081|1.61687,HipLeft|-0.2364545|-0.1050493|1.385104,KneeLeft|-0.2072123|-0.4408408|1.307225,AnkleLeft|-0.2802089|-0.8018827|1.300818,FootLeft|-0.2128956|-0.8460416|1.212383,HipRight|-0.1473053|-0.1222309|1.472499,KneeRight|-0.108132|-0.4430242|1.537706,AnkleRight|-0.3515491|-0.7343112|1.50975,FootRight|-0.3478553|-0.8012264|1.412826,SpineShoulder|-0.2277573|0.4097987|1.507056,HandTipLeft|-0.1446703|-0.1775182|1.124806,ThumbLeft|-0.1453839|-0.09105673|1.1446,HandTipRight|0.05517891|-0.2529325|1.595511,ThumbRight|0.01704934|-0.1230175|1.50875
